"user_id","customer_segment","customer_perk","gender","age_group","traveller_type","num_trips","avg_checked_bags","booking_behaviour","flight_spend_category","hotel_spend_category","travel_frequency","discounted_flight_booking_ratio","discounted_hotel_booking_ratio"
"489992","Platinum","1 night free hotel with flight","M","Young","Couple","3","0.50000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.50000000000000000000","0.33333333333333333333"
"490040","Bronze","No cancellation fees","F","Mid","Couple","3","0.00000000000000000000","Last-minute","High","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"490107","Gold","Free hotel meal","F","Mid","Solo","5","0.80000000000000000000","Last-minute","Mid","Mid","Medium","0.20000000000000000000","0.40000000000000000000"
"490133","Silver","Free checked bag","F","Mid","Solo","5","1.00000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"490201","Bronze","No cancellation fees","F","Mid","Solo","2","1.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.50000000000000000000"
"490348","Bronze","No cancellation fees","F","Mid","Solo","1","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"490358","Silver","Free checked bag","F","Young","Solo","2","1.5000000000000000","Last-minute","Mid","Mid","Low","0.50000000000000000000","0.00000000000000000000"
"490517","Silver","Free checked bag","F","Senior","Family","3","1.00000000000000000000","Medium-term","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"490576","Blue","Exclusive discounts","M","Senior","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.50000000000000000000"
"490608","Silver","Free checked bag","F","Mid","Couple","2","1.5000000000000000","Last-minute","Upper Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"490629","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Lower Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"490671","Gold","Free hotel meal","F","Mid","Solo","4","1.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"491003","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Mid","Lower Mid","Low","1.00000000000000000000","0.00000000000000000000"
"491124","Silver","Free checked bag","M","Senior","Solo","4","0.00000000000000000000","Medium-term","Mid","High","Medium","0.00000000000000000000","0.00000000000000000000"
"491141","Platinum","1 night free hotel with flight","F","Mid","Couple","5","0.60000000000000000000","Last-minute","Upper Mid","High","Medium","0.20000000000000000000","0.00000000000000000000"
"491175","Silver","Free checked bag","F","Senior","Solo","4","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"491182","Silver","Free checked bag","F","Mid","Solo","4","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"491241","Gold","Free hotel meal","F","Senior","Solo","3","0.00000000000000000000","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"491266","Silver","Free checked bag","F","Mid","Couple","3","1.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"491559","Silver","Free checked bag","F","Mid","Solo","3","0.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"491597","Bronze","No cancellation fees","F","Mid","Couple","2","1.00000000000000000000","Medium-term","Upper Mid","Mid","Low","1.00000000000000000000","0.00000000000000000000"
"491617","Platinum","1 night free hotel with flight","F","Senior","Couple","4","1.3333333333333333","Last-minute","High","High","Medium","0.33333333333333333333","0.00000000000000000000"
"491706","Bronze","No cancellation fees","M","Mid","Solo","2","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"491772","Bronze","No cancellation fees","F","Senior","Couple","4","0.33333333333333333333","Last-minute","Upper Mid","Mid","Medium","0.66666666666666666667","0.25000000000000000000"
"491925","Platinum","1 night free hotel with flight","M","Senior","Couple","6","0.00000000000000000000","Last-minute","High","Upper Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"491930","Silver","Free checked bag","F","Mid","Couple","3","1.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"491995","Blue","Exclusive discounts","M","Young","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"492209","Bronze","No cancellation fees","F","Mid","Couple","4","0.25000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"492211","Bronze","No cancellation fees","M","Young","Solo","1","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"492287","Gold","Free hotel meal","F","Mid","Couple","2","1.5000000000000000","Last-minute","High","Upper Mid","Low","0.00000000000000000000","0.00000000000000000000"
"492371","Blue","Exclusive discounts","M","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"492497","Blue","Exclusive discounts","F","Mid","Only flight booking","1","1.00000000000000000000","Long-term","High","Low","Low","0.00000000000000000000",""
"492614","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"492999","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"493177","Silver","Free checked bag","F","Mid","Solo","4","0.50000000000000000000","Medium-term","Mid","High","Medium","0.00000000000000000000","0.50000000000000000000"
"493409","Silver","Free checked bag","M","Young","Couple","5","1.00000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"493476","Blue","Exclusive discounts","F","Mid","Solo","1","0.00000000000000000000","Last-minute","Lower Mid","Lower Mid","Low","1.00000000000000000000","0.00000000000000000000"
"493718","Platinum","1 night free hotel with flight","F","Senior","Family","4","0.00000000000000000000","Last-minute","High","High","Medium","0.33333333333333333333","0.50000000000000000000"
"494294","Gold","Free hotel meal","F","Mid","Solo","4","0.75000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"494374","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.50000000000000000000","0.00000000000000000000"
"494382","Silver","Free checked bag","F","Mid","Family","5","0.25000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"494441","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"494463","Silver","Free checked bag","F","Mid","Family","4","0.25000000000000000000","Medium-term","Mid","Lower Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"494484","Platinum","1 night free hotel with flight","F","Young","Couple","3","1.00000000000000000000","Last-minute","Upper Mid","High","Medium","1.00000000000000000000","0.33333333333333333333"
"494590","Silver","Free checked bag","F","Young","Solo","4","1.00000000000000000000","Medium-term","Mid","High","Medium","0.33333333333333333333","0.25000000000000000000"
"494630","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","Lower Mid","Low","","0.00000000000000000000"
"494680","Gold","Free hotel meal","F","Young","Solo","4","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"494704","Gold","Free hotel meal","M","Mid","Solo","6","0.40000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"494985","Silver","Free checked bag","F","Mid","Solo","6","0.33333333333333333333","Medium-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"495029","Silver","Free checked bag","F","Mid","Solo","4","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.25000000000000000000"
"495042","Platinum","1 night free hotel with flight","F","Mid","Solo","5","0.25000000000000000000","Last-minute","Upper Mid","Upper Mid","Medium","0.25000000000000000000","0.20000000000000000000"
"495080","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","1.00000000000000000000"
"495272","Gold","Free hotel meal","F","Mid","Solo","3","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"495273","Platinum","1 night free hotel with flight","F","Mid","Couple","6","1.2500000000000000","Last-minute","Upper Mid","High","Medium","0.00000000000000000000","0.33333333333333333333"
"495386","Gold","Free hotel meal","F","Senior","Solo","3","0.66666666666666666667","Last-minute","Mid","Mid","Medium","0.33333333333333333333","1.00000000000000000000"
"495482","Gold","Free hotel meal","F","Mid","Solo","5","0.25000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"495592","Casual web searcher","No perks","M","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"495603","Silver","Free checked bag","F","Young","Solo","5","0.25000000000000000000","Long-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"495727","Platinum","1 night free hotel with flight","F","Mid","Couple","6","1.1666666666666667","Medium-term","High","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"496016","Silver","Free checked bag","F","Mid","Solo","4","0.75000000000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"496074","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"496273","Gold","Free hotel meal","F","Senior","Solo","4","0.66666666666666666667","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.66666666666666666667"
"496286","Bronze","No cancellation fees","M","Mid","Couple","3","1.00000000000000000000","Last-minute","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"496332","Platinum","1 night free hotel with flight","F","Mid","Couple","4","0.75000000000000000000","Medium-term","Upper Mid","High","Medium","0.25000000000000000000","0.00000000000000000000"
"496382","Silver","Free checked bag","F","Mid","Couple","4","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"496408","Gold","Free hotel meal","F","Mid","Solo","5","0.60000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"496566","Gold","Free hotel meal","F","Mid","Solo","4","0.66666666666666666667","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"496899","Blue","Exclusive discounts","F","Young","Solo","2","1.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"496972","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"497042","Silver","Free checked bag","F","Senior","Solo","4","0.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"497077","Platinum","1 night free hotel with flight","F","Mid","Solo","4","0.33333333333333333333","Long-term","Upper Mid","Upper Mid","Medium","0.33333333333333333333","0.25000000000000000000"
"497108","Bronze","No cancellation fees","F","Mid","Couple","3","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"497225","Silver","Free checked bag","F","Mid","Solo","5","0.20000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.40000000000000000000","0.00000000000000000000"
"497475","Silver","Free checked bag","F","Mid","Couple","4","0.75000000000000000000","Long-term","High","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"497615","Gold","Free hotel meal","F","Mid","Solo","3","1.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"497678","Bronze","No cancellation fees","F","Mid","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.50000000000000000000"
"497680","Gold","Free hotel meal","F","Mid","Solo","3","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"497829","Bronze","No cancellation fees","M","Senior","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.50000000000000000000","0.50000000000000000000"
"497915","Silver","Free checked bag","F","Mid","Solo","4","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"498154","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"498199","Gold","Free hotel meal","F","Mid","Solo","3","0.00000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"498287","Silver","Free checked bag","M","Mid","Couple","3","1.00000000000000000000","Medium-term","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"498298","Gold","Free hotel meal","F","Young","Solo","3","2.0000000000000000","Last-minute","Lower Mid","High","Medium","0.00000000000000000000","0.33333333333333333333"
"498357","Platinum","1 night free hotel with flight","F","Mid","Couple","5","1.00000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.25000000000000000000","0.20000000000000000000"
"498363","Bronze","No cancellation fees","F","Mid","Couple","2","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.50000000000000000000"
"498500","Silver","Free checked bag","F","Senior","Family","3","0.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.50000000000000000000","0.66666666666666666667"
"498574","Silver","Free checked bag","F","Mid","Solo","4","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"498607","Bronze","No cancellation fees","F","Mid","Couple","2","1.00000000000000000000","Medium-term","Upper Mid","Lower Mid","Low","0.50000000000000000000","0.00000000000000000000"
"498665","Gold","Free hotel meal","F","Mid","Solo","6","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"498857","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"498931","Blue","Exclusive discounts","F","Senior","Solo","2","0.00000000000000000000","Last-minute","Lower Mid","Upper Mid","Low","0.50000000000000000000","0.00000000000000000000"
"499028","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"499038","Gold","Free hotel meal","F","Mid","Solo","4","1.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"499252","Silver","Free checked bag","F","Mid","Solo","1","2.0000000000000000","Medium-term","Lower Mid","Mid","Low","1.00000000000000000000","0.00000000000000000000"
"499313","Blue","Exclusive discounts","F","Mid","Solo","1","1.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"499366","Silver","Free checked bag","F","Mid","Couple","4","1.2500000000000000","Medium-term","High","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"499375","Bronze","No cancellation fees","F","Mid","Couple","5","0.60000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"499379","Bronze","No cancellation fees","F","Senior","Solo","2","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","1.00000000000000000000"
"499461","Blue","Exclusive discounts","F","Senior","Solo","2","0.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"499475","Gold","Free hotel meal","F","Mid","Solo","3","0.00000000000000000000","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"499633","Silver","Free checked bag","F","Mid","Solo","5","1.2500000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.33333333333333333333"
"499634","Bronze","No cancellation fees","F","Mid","Solo","1","1.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"499659","Blue","Exclusive discounts","F","Senior","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","1.00000000000000000000"
"499669","Blue","Exclusive discounts","F","Mid","Solo","1","1.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"499751","Gold","Free hotel meal","F","Senior","Solo","3","1.5000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"499760","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"499780","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"499810","Silver","Free checked bag","M","Mid","Solo","3","0.50000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"499847","Bronze","No cancellation fees","F","Mid","Family","3","0.00000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"499969","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","Lower Mid","Low","","0.00000000000000000000"
"499979","Bronze","No cancellation fees","F","Mid","Couple","5","0.20000000000000000000","Last-minute","High","Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"499990","Silver","Free checked bag","F","Mid","Couple","3","0.66666666666666666667","Medium-term","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"500078","Blue","Exclusive discounts","F","Mid","Solo","2","1.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"500196","Bronze","No cancellation fees","F","Senior","Couple","2","0.50000000000000000000","Medium-term","Upper Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"500243","Bronze","No cancellation fees","F","Young","Solo","1","0.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"500257","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.50000000000000000000","0.50000000000000000000"
"500288","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"500299","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","Lower Mid","Low","","0.00000000000000000000"
"500493","Bronze","No cancellation fees","F","Mid","Family","3","0.50000000000000000000","Last-minute","Mid","High","Medium","0.00000000000000000000","0.00000000000000000000"
"500532","Blue","Exclusive discounts","F","Mid","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"500646","Silver","Free checked bag","F","Mid","Solo","3","1.00000000000000000000","Medium-term","Lower Mid","High","Medium","1.00000000000000000000","0.66666666666666666667"
"500745","Silver","Free checked bag","F","Young","Solo","4","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"500773","Gold","Free hotel meal","F","Young","Solo","3","0.00000000000000000000","Last-minute","Mid","High","Medium","0.00000000000000000000","0.33333333333333333333"
"500791","Blue","Exclusive discounts","F","Senior","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","1.00000000000000000000"
"500828","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"500972","Silver","Free checked bag","F","Mid","Family","3","0.66666666666666666667","Medium-term","High","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"500974","Gold","Free hotel meal","F","Mid","Solo","6","0.40000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"501087","Blue","Exclusive discounts","F","Senior","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"501125","Blue","Exclusive discounts","M","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"501184","Platinum","1 night free hotel with flight","F","Senior","Solo","4","0.66666666666666666667","Medium-term","Upper Mid","High","Medium","0.00000000000000000000","0.00000000000000000000"
"501322","Silver","Free checked bag","F","Senior","Solo","4","1.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.33333333333333333333","0.25000000000000000000"
"501344","Blue","Exclusive discounts","M","Senior","Only flight booking","1","0.00000000000000000000","Last-minute","Lower Mid","Low","Low","0.00000000000000000000",""
"501436","Platinum","1 night free hotel with flight","F","Mid","Couple","4","1.2500000000000000","Long-term","Upper Mid","High","Medium","0.25000000000000000000","0.00000000000000000000"
"501512","Bronze","No cancellation fees","F","Mid","Solo","1","1.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","1.00000000000000000000"
"501708","Blue","Exclusive discounts","F","Young","Only flight booking","1","1.00000000000000000000","Long-term","Upper Mid","Low","Low","0.00000000000000000000",""
"501735","Silver","Free checked bag","F","Mid","Solo","3","1.00000000000000000000","Medium-term","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"501764","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"501780","Casual web searcher","No perks","M","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"501794","Gold","Free hotel meal","F","Mid","Solo","4","0.75000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.25000000000000000000"
"501817","Platinum","1 night free hotel with flight","F","Senior","Couple","3","0.66666666666666666667","Last-minute","Upper Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"501830","Blue","Exclusive discounts","F","Mid","Solo","2","0.00000000000000000000","Last-minute","Mid","Upper Mid","Low","0.00000000000000000000","0.00000000000000000000"
"501897","Blue","Exclusive discounts","F","Mid","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"501947","Gold","Free hotel meal","F","Senior","Solo","5","0.25000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"502063","Blue","Exclusive discounts","F","Mid","Solo","1","0.00000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"502145","Bronze","No cancellation fees","F","Mid","Couple","4","0.75000000000000000000","Last-minute","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502210","Silver","Free checked bag","F","Mid","Couple","4","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502212","Blue","Exclusive discounts","F","Young","Solo","1","0.00000000000000000000","Last-minute","Mid","Lower Mid","Low","1.00000000000000000000","0.00000000000000000000"
"502353","Platinum","1 night free hotel with flight","F","Mid","Solo","5","0.50000000000000000000","Last-minute","High","High","Medium","0.00000000000000000000","0.00000000000000000000"
"502412","Gold","Free hotel meal","F","Senior","Solo","3","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.50000000000000000000","0.00000000000000000000"
"502435","Bronze","No cancellation fees","F","Mid","Family","2","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.50000000000000000000","0.00000000000000000000"
"502444","Silver","Free checked bag","F","Mid","Solo","5","0.20000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502609","Gold","Free hotel meal","F","Senior","Solo","5","0.00000000000000000000","Last-minute","Mid","Mid","Medium","0.20000000000000000000","0.00000000000000000000"
"502626","Bronze","No cancellation fees","F","Mid","Solo","2","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"502799","Silver","Free checked bag","F","Mid","Solo","4","0.75000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502819","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"502826","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502847","Gold","Free hotel meal","F","Senior","Solo","5","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502850","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"502875","Silver","Free checked bag","F","Mid","Family","3","0.66666666666666666667","Medium-term","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"502995","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503042","Bronze","No cancellation fees","F","Young","Solo","1","1.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","1.00000000000000000000"
"503049","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503058","Silver","Free checked bag","F","Young","Solo","3","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"503126","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","Upper Mid","Low","","0.00000000000000000000"
"503161","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503277","Silver","Free checked bag","F","Senior","Solo","3","1.3333333333333333","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"503342","Silver","Free checked bag","F","Mid","Solo","3","0.33333333333333333333","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"503418","Silver","Free checked bag","F","Mid","Solo","5","0.40000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.20000000000000000000","0.00000000000000000000"
"503483","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503621","Bronze","No cancellation fees","F","Mid","Solo","2","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"503760","Platinum","1 night free hotel with flight","F","Mid","Couple","5","0.50000000000000000000","Long-term","High","High","Medium","0.00000000000000000000","0.00000000000000000000"
"503773","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503918","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"503928","Blue","Exclusive discounts","F","Mid","Solo","2","0.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"503945","Bronze","No cancellation fees","F","Mid","Couple","3","0.33333333333333333333","Last-minute","Upper Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"503973","Gold","Free hotel meal","F","Mid","Solo","4","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.66666666666666666667","0.00000000000000000000"
"504081","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"504133","Platinum","1 night free hotel with flight","F","Mid","Couple","3","0.66666666666666666667","Medium-term","Upper Mid","High","Medium","0.00000000000000000000","0.00000000000000000000"
"504240","Bronze","No cancellation fees","F","Mid","Couple","6","0.16666666666666666667","Last-minute","Upper Mid","Mid","Medium","0.16666666666666666667","0.00000000000000000000"
"504299","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"504320","Blue","Exclusive discounts","F","Mid","Solo","2","1.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","1.00000000000000000000"
"504371","Platinum","1 night free hotel with flight","F","Senior","Family","5","0.40000000000000000000","Long-term","High","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"504435","Silver","Free checked bag","F","Mid","Couple","3","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"504473","Bronze","No cancellation fees","F","Mid","Solo","2","1.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"504579","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
